train_loss,train_inverse_adversarial_acc,epoch,lr,test_clean_acc,test_inverse_adversarial_acc
2.3943410023399023,0.6554747443369893,1,0.00839999999999999,0.5591796875,
1.2264287746166025,0.9190497122457265,2,0.009195000545041132,0.6744140625,
0.9536666920422898,0.9474304667519181,3,0.011567461984398342,0.68681640625,
0.8407379544299581,0.9530890346183192,4,0.015479961537568088,0.73017578125,
0.7438484581230241,0.9629156010230179,5,0.020870784139525728,0.760546875,
0.6811100038726007,0.967519181616166,6,0.027654895923073297,0.79931640625,
0.6377315566210491,0.9702445652783679,7,0.035725285527783424,0.77158203125,
0.598913265539862,0.9713754795701303,8,0.044954652077972806,0.8033203125,
0.5737561940232201,0.9740529092376494,9,0.055197413203844053,0.80625,
0.5838257937937441,0.9708719630070659,10,0.06629200143163153,0.7958984375,
0.5583679130315171,0.97359335041412,11,0.07806341271990463,0.7759765625,
0.552476810372394,0.9730139066801047,12,0.09032596694187611,0.7978515625,
0.5486485812136584,0.9736173273352406,13,0.10288623677036207,0.73251953125,
0.557819061800647,0.9710477941176471,14,0.1155460987656898,0.77919921875,
0.5645348566877263,0.9703964194678285,15,0.12810585853923956,0.81875,
0.5385139324628484,0.9731577685117112,16,0.1403674006968535,0.7791015625,
0.5361470513788941,0.9730818414932016,17,0.15213731387546917,0.7388671875,
0.5354650148650264,0.9733855498721228,18,0.1632299415792118,0.79853515625,
0.5338961956141245,0.9727741368591328,19,0.17347031069160493,0.76962890625,
0.5267579928231056,0.9729939258616903,20,0.1826968914700737,0.84013671875,
0.5250589783539248,0.974832161155808,21,0.1907641454870834,0.7478515625,
0.5200704638000644,0.9748801151504907,22,0.19754482132714773,0.7912109375,
0.5159586665727903,0.9740688939533575,23,0.20293196182779458,0.75537109375,
0.5179659802742931,0.9757752557239874,24,0.20684059120263043,0.78837890625,
0.5066097528885698,0.9765145460053173,25,0.2092090554341284,0.7380859375,
0.508798612238806,0.9745484335953013,26,0.20999999939746639,0.70361328125,
0.5095166365051513,0.9758511828949384,27,0.20990742588328895,0.7798828125,
0.5018001238022314,0.9758631713554987,28,0.20963080983315208,0.82900390625,
0.4848732122070039,0.9787364131044549,29,0.20917063652560253,0.753515625,
0.4919753804841005,0.9780290921020995,30,0.20852771326098962,0.8224609375,0.97119140625
0.48745638193071955,0.977309782639184,31,0.2077031679451863,0.7693359375,
0.4931569974059644,0.9746523337900791,32,0.20669844711085889,0.7546875,
0.5532571339927366,0.9653812340458335,33,0.2055153133797572,0.765234375,
0.5123907866532845,0.9703324809098792,34,0.20415584237047713,0.7861328125,
0.4804010378658924,0.9752237851662404,35,0.20262241905712033,0.8158203125,
0.47776332219390916,0.9769421355498721,36,0.20091773358523915,0.78125,
0.48308978342186765,0.9752157928083863,37,0.19904477655240732,0.81298828125,
0.4609673792672584,0.9795955882962707,38,0.19700683376169545,0.78779296875,
0.4758459752249291,0.9776015025575447,39,0.1948074804572561,0.7365234375,
0.4673975787656691,0.9790880754780587,40,0.19245057505213053,0.80146484375,
0.45755877709754594,0.9806825448484982,41,0.18994025235928116,0.7923828125,
0.46485072858345783,0.9778972187310534,42,0.18728091633772462,0.8001953125,
0.4564385238053549,0.9794557225673705,43,0.18447723236649122,0.81181640625,
0.4607069312077959,0.9782528772073633,44,0.18153411905996467,0.80234375,
0.45072465936851014,0.9798273657593886,45,0.17845673963896125,0.81826171875,
0.4411759621956769,0.9811860614115625,46,0.17525049287268593,0.7736328125,
0.44144088582462054,0.9810861573194909,47,0.1719210036074568,0.8369140625,
0.46654365850074214,0.9762268223421043,48,0.168474112898813,0.79345703125,
0.4575003973205986,0.978360773657289,49,0.164915867764319,0.8294921875,
0.4273926202979539,0.9825247762453221,50,0.16125251057504036,0.75341796875,
0.4306450184730008,0.9818334399586748,51,0.15749046810430434,0.83515625,
0.4205398214671313,0.9826726343320764,52,0.15363634025295514,0.83916015625,
0.4170564352475164,0.9828644501583655,53,0.14969688847088547,0.81259765625,
0.413730027768618,0.9829323849714625,54,0.1456790238951559,0.85419921875,
0.4169749592804848,0.9828164961636828,55,0.14158979522551168,0.84755859375,
0.4043902277641589,0.9836756713554987,56,0.1374363763585687,0.8462890625,
0.4106547757030448,0.9824408568689585,57,0.13322605380236074,0.812109375,
0.40084183867782586,0.9844109655341224,58,0.12896621389332866,0.8115234375,
0.3920084266635158,0.9846227621788259,59,0.12466432983817616,0.85625,
0.38571843664969324,0.9849744245524297,60,0.12032794860332605,0.86201171875,0.97880859375
0.3906530487872755,0.984442934813097,61,0.11596467767497647,0.85322265625,
0.38978976777295016,0.9851742327365729,62,0.11158217171298523,0.8421875,
0.3764666025443455,0.9852741368286445,63,0.1071881191219951,0.80068359375,
0.3719122590082686,0.9857816496468566,64,0.10279022856335986,0.817578125,
0.36873445215889866,0.9860014386494141,65,0.09839621543153261,0.87705078125,
0.3576564031564976,0.9870324488491049,66,0.09401378831864224,0.8669921875,
0.3563221391585782,0.9865609015650152,67,0.08965063549100347,0.84599609375,
0.34129398600067323,0.9872402493911021,68,0.08531441140128533,0.83759765625,
0.33766863321709206,0.9874000959384167,69,0.08101272325999997,0.8517578125,
0.327811046367716,0.9889186381379051,70,0.07675311768987074,0.83837890625,
0.3195061240430988,0.9891544118561708,71,0.07254306748649127,0.88779296875,
