train_loss,train_inverse_adversarial_acc,epoch,lr,test_clean_acc,test_inverse_adversarial_acc
1.994572195555548,0.8236253197540713,1,0.00839999999999999,0.53837890625,
1.2046518557516814,0.9362851663318741,2,0.009195000545041132,0.61611328125,
0.9263122054317113,0.9638387149252245,3,0.011567461984398342,0.70947265625,
0.8398010544764721,0.9659926470588235,4,0.015479961537568088,0.71572265625,
0.7826454282721595,0.9621123721837388,5,0.020870784139525728,0.74560546875,
0.7168693873278625,0.9661884591402605,6,0.027654895923073297,0.7623046875,
0.6514215095116355,0.9720907929303396,7,0.035725285527783424,0.77353515625,
0.6161237869726117,0.974016943703527,8,0.044954652077972806,0.7791015625,
0.5997112606797377,0.9717351343015881,9,0.055197413203844053,0.801953125,
0.5786276899487771,0.9744485295032297,10,0.06629200143163153,0.78740234375,
0.5553952043166246,0.9741488172270149,11,0.07806341271990463,0.79453125,
0.5980262486526119,0.9640824808489026,12,0.09032596694187611,0.76845703125,
0.5689630829312308,0.9671075767873193,13,0.10288623677036207,0.7306640625,
0.5738775644003583,0.9666360295032297,14,0.1155460987656898,0.8015625,
0.5689947187443218,0.9671715153452686,15,0.12810585853923956,0.82353515625,
0.5610035566417763,0.9674232736268007,16,0.1403674006968535,0.8052734375,
0.5630614719427455,0.9665561062295723,17,0.15213731387546917,0.7095703125,
0.5609379259826582,0.966460198240207,18,0.1632299415792118,0.80283203125,
0.569711718489142,0.9613810742602629,19,0.17347031069160493,0.779296875,
0.5430014652516836,0.9677869246134063,20,0.1826968914700737,0.790234375,
0.5439475111644286,0.9676670397029203,21,0.1907641454870834,0.7525390625,
0.5437096695765815,0.9664522058823529,22,0.19754482132714773,0.76708984375,
0.524241970933002,0.9710877557544757,23,0.20293196182779458,0.765234375,
0.5242995427697515,0.9698209718365194,24,0.20684059120263043,0.7728515625,
0.5333546965628329,0.9685941497078332,25,0.2092090554341284,0.719140625,
0.5317410108683359,0.9681665601632784,26,0.20999999939746639,0.79892578125,
0.5230433066635181,0.9680586637133528,27,0.20990742588328895,0.78154296875,
0.5008131903989236,0.9740728900560638,28,0.20963080983315208,0.79228515625,
0.4929332276972968,0.9749840153452686,29,0.20917063652560253,0.79130859375,
0.5119646171779584,0.9709239131044549,30,0.20852771326098962,0.81044921875,0.9345703125
0.5002090395868891,0.9715273337595908,31,0.2077031679451863,0.73173828125,
0.5152671963662443,0.9678788363476238,32,0.20669844711085889,0.78056640625,
0.5080625474300531,0.9688379156315113,33,0.2055153133797572,0.81103515625,
0.4905004977722607,0.9728940217696187,34,0.20415584237047713,0.81953125,
0.49507419768806615,0.9699048913653244,35,0.20262241905712033,0.80888671875,
0.4995332495559512,0.9698329604495212,36,0.20091773358523915,0.7986328125,
0.5019807077734671,0.9692055627208231,37,0.19904477655240732,0.8265625,
0.4959823065401648,0.9710837596517694,38,0.19700683376169545,0.765234375,
0.47896253860667537,0.9732257033248082,39,0.1948074804572561,0.77578125,
0.48787202066777613,0.9723945013092606,40,0.19245057505213053,0.76962890625,
0.46675065998226173,0.9750999041530483,41,0.18994025235928116,0.80078125,
0.45176781142306754,0.9784047315492654,42,0.18728091633772462,0.808984375,
0.45894131891410367,0.9765744884605603,43,0.18447723236649122,0.73427734375,
0.4792316284630915,0.973101822311616,44,0.18153411905996467,0.778515625,
0.4649441358454697,0.9731777493301255,45,0.17845673963896125,0.81455078125,
0.47498094197124474,0.971990888838268,46,0.17525049287268593,0.8046875,
0.4619862603409516,0.9738491049508,47,0.1719210036074568,0.77587890625,
0.4577381136396047,0.9753196931556057,48,0.168474112898813,0.810546875,
0.44544838117364116,0.9763507033552965,49,0.164915867764319,0.75810546875,
0.43539985480820736,0.9785765665571403,50,0.16125251057504036,0.79619140625,
0.42736946656118574,0.9817575127877238,51,0.15749046810430434,0.8037109375,
0.4377846361121253,0.9784127237546779,52,0.15363634025295514,0.82822265625,
0.4487758329914659,0.9751478581477309,53,0.14969688847088547,0.7427734375,
0.4213592405514339,0.978912244215036,54,0.1456790238951559,0.8296875,
0.4179609941552057,0.9807344949458872,55,0.14158979522551168,0.77001953125,
0.41411292396695415,0.9784766624650687,56,0.1374363763585687,0.8189453125,
0.4062661188642692,0.9817255435087492,57,0.13322605380236074,0.8453125,
0.40706413012483844,0.9805386828644501,58,0.12896621389332866,0.78349609375,
0.38935578841230145,0.9827046036110509,59,0.12466432983817616,0.8427734375,
0.38058854605230835,0.9860294118256825,60,0.12032794860332605,0.8029296875,0.96005859375
0.3847370052810215,0.9841512148947362,61,0.11596467767497647,0.83984375,
0.3846120431142695,0.9833439898003092,62,0.11158217171298523,0.8546875,
0.37198129841281324,0.9851822250944269,63,0.1071881191219951,0.7984375,
0.36444019600558464,0.9854020140969845,64,0.10279022856335986,0.81220703125,
0.3693991881197371,0.9850143861892583,65,0.09839621543153261,0.85634765625,
0.35669229779859335,0.9864330242966752,66,0.09401378831864224,0.8693359375,
0.34525647629862244,0.9860773658203652,67,0.08965063549100347,0.842578125,
0.33183238924006975,0.9883991368591328,68,0.08531441140128533,0.8361328125,
0.3381003471820251,0.9869325447570333,69,0.08101272325999997,0.8775390625,
0.32952705250524195,0.9878316815856778,70,0.07675311768987074,0.84912109375,
0.3096281673254259,0.9905490728900256,71,0.07254306748649127,0.8787109375,
0.3055213855965363,0.990449168797954,72,0.068389958508503,0.84716796875,
0.29953980987029305,0.9900175831506929,73,0.0643010767202892,0.88173828125,
0.2892776620586205,0.9914282289002557,74,0.06028359540991781,0.84482421875,
0.28009058639902595,0.9911165281634806,75,0.056344562604756517,0.85810546875,
0.2780745387305994,0.9909686700767263,76,0.052490888706837914,0.8591796875,
0.26264255358587446,0.9917479219948849,77,0.048729334369666186,0.86630859375,
0.24976294603951446,0.9928428709049664,78,0.04506649863773337,0.88740234375,
0.23405899997333737,0.9932544757338131,79,0.04150880736955337,0.88076171875,
0.22982423857349873,0.9931066176470589,80,0.03806250196452207,0.88212890625,
0.21321002141479642,0.9942455242966752,81,0.0347336284133824,0.86884765625,
0.1967978375913847,0.9955442774936062,82,0.03152802669150188,0.9001953125,
0.18098828329911928,0.9962515984959615,83,0.02845132051357146,0.8912109375,
0.17439620361646727,0.9957720588540178,84,0.025508907467699023,0.89580078125,
0.16197982468568456,0.9958000320302861,85,0.022705949546205743,0.9025390625,
0.14020380337753563,0.9967031649616368,86,0.02004736408973734,0.89638671875,
0.12236380673316129,0.9977901215138643,87,0.01753781516057789,0.90869140625,
0.10687431847900533,0.9984614769820972,88,0.01518170536029967,0.91220703125,
0.0897834587084782,0.9986013427109974,89,0.01298316810610378,0.923828125,
0.07605656628708934,0.9989809782608695,90,0.010946060379402076,0.92431640625,0.99130859375
0.05844451596869913,0.9990808823529411,91,0.009073955959361057,0.92626953125,0.9884765625
0.04676136611412991,0.9995404411764706,92,0.007370139153278817,0.92861328125,0.9916015625
0.03514869355827646,0.9994605179028133,93,0.005837599034794107,0.93037109375,0.99130859375
0.026952523195668293,0.9994205562659847,94,0.004479024200035327,0.9345703125,0.9916015625
0.01718657788858675,0.9997602301790282,95,0.0032967980509094903,0.93359375,0.9953125
0.013091711378942156,0.9997002877237852,96,0.0022929946138053334,0.9400390625,0.99287109375
0.010688945261613868,0.9998401534526854,97,0.0014693749010462212,0.93935546875,0.99462890625
0.009327737419494449,0.9997602301790282,98,0.0008273838214761856,0.94072265625,0.9947265625
0.00852734373454862,0.9999000959079284,99,0.00036814764559882704,0.94052734375,0.99501953125
0.007827950916919962,0.9999000959079284,100,9.247202971613995e-05,0.9416015625,0.99365234375
