train_loss,train_adversarial_acc,epoch,lr,test_clean_acc,test_adversarial_acc
1.7481040692390384,0.3427189898003093,1,0.00839999999999999,0.4982421875,
1.478858731591793,0.44399376598465473,2,0.009195000545041132,0.62373046875,
1.3223367816651874,0.5073649296370308,3,0.011567461984398342,0.6482421875,
1.2301266287903652,0.5445052749665497,4,0.015479961537568088,0.6939453125,
1.161154990001103,0.5719149617282936,5,0.020870784139525728,0.58369140625,
1.1090495566577863,0.5902693414932016,6,0.027654895923073297,0.7392578125,
1.0702235018810653,0.6063778772378516,7,0.035725285527783424,0.703515625,
1.03810737062903,0.6184742647363707,8,0.044954652077972806,0.77529296875,
1.003967630588795,0.6305546675191815,9,0.055197413203844053,0.73740234375,
0.9804852040832305,0.6407368925526319,10,0.06629200143163153,0.75107421875,
0.9566931283992269,0.6472826087871171,11,0.07806341271990463,0.762890625,
0.945212195139102,0.6534367008587284,12,0.09032596694187611,0.78037109375,
0.9371992191085425,0.6562979539946827,13,0.10288623677036207,0.7802734375,
0.9342916863958549,0.6579843350993398,14,0.1155460987656898,0.7923828125,
0.9274941544093744,0.661289162495557,15,0.12810585853923956,0.7521484375,
0.9220826374295422,0.6618885870479867,16,0.1403674006968535,0.77998046875,
0.9143340944329186,0.665996643283483,17,0.15213731387546917,0.77822265625,
0.9096369345474731,0.66568094629156,18,0.1632299415792118,0.8080078125,
0.902939211529539,0.6696571291560103,19,0.17347031069160493,0.767578125,
0.8982529868860074,0.6711556905370843,20,0.1826968914700737,0.78740234375,
0.8967055036588703,0.6715832800816393,21,0.1907641454870834,0.78125,
0.8878837454959255,0.6757073210328436,22,0.19754482132714773,0.78564453125,
0.8839579730692422,0.6771779092376494,23,0.20293196182779458,0.81572265625,
0.8779065151653631,0.6810062340153452,24,0.20684059120263043,0.79853515625,
0.8765750339878794,0.6785605818109439,25,0.2092090554341284,0.7416015625,
0.8709346588005495,0.6817854859335039,26,0.20999999939746639,0.78076171875,
0.8680407863748653,0.6809782608390769,27,0.20990742588328895,0.7966796875,
0.864352491353174,0.6841951726037828,28,0.20963080983315208,0.79111328125,
0.8603147756108238,0.686201246803069,29,0.20917063652560253,0.7927734375,
0.8571462891900631,0.6855858376873728,30,0.20852771326098962,0.82275390625,0.61728515625
0.8507145333777913,0.687084399068447,31,0.2077031679451863,0.8162109375,
0.8469800581712552,0.6899536445622554,32,0.20669844711085889,0.8146484375,
0.8513257128503317,0.6897618287359663,33,0.2055153133797572,0.75654296875,
0.8456480644852914,0.6909007353855826,34,0.20415584237047713,0.80419921875,
0.8409716175950092,0.6924912085008743,35,0.20262241905712033,0.81474609375,
0.8412809785064834,0.6941695972476774,36,0.20091773358523915,0.83037109375,
0.8331722193361853,0.6962396100049129,37,0.19904477655240732,0.809375,
0.832437624254495,0.6953324808184144,38,0.19700683376169545,0.8087890625,
0.8285487867377298,0.6968989770125855,39,0.1948074804572561,0.80390625,
0.8318559807889602,0.6971387468335574,40,0.19245057505213053,0.7734375,
0.8240890161460622,0.7006633632323321,41,0.18994025235928116,0.8283203125,
0.8252040765169636,0.6956481778103373,42,0.18728091633772462,0.81455078125,
0.8204234794277669,0.6983176151200023,43,0.18447723236649122,0.801953125,
0.8170138993836424,0.7024696292474751,44,0.18153411905996467,0.83154296875,
0.816437667593017,0.7023217711607208,45,0.17845673963896125,0.8052734375,
0.8122086678929341,0.7024656329923273,46,0.17525049287268593,0.81142578125,
0.8087420141910349,0.705051150925629,47,0.1719210036074568,0.8171875,
0.8050924940487308,0.7049392583729971,48,0.168474112898813,0.78173828125,
0.8019267221545929,0.7054627557544757,49,0.164915867764319,0.82421875,
0.8025039269796113,0.7056985294727414,50,0.16125251057504036,0.84150390625,
0.7970228141835888,0.7079164003167311,51,0.15749046810430434,0.8126953125,
0.7929785580891172,0.7081961317745316,52,0.15363634025295514,0.83232421875,
0.7915961893318254,0.7101622443369893,53,0.14969688847088547,0.838671875,
0.7854207670292281,0.7114689897393327,54,0.1456790238951559,0.833203125,
0.7841189878675944,0.7146938938618926,55,0.14158979522551168,0.8361328125,
0.7737552233974038,0.7148377558459407,56,0.1374363763585687,0.84921875,
0.7749165349909107,0.7154012148642479,57,0.13322605380236074,0.82724609375,
0.7681351958028496,0.718937819723583,58,0.12896621389332866,0.82802734375,
0.7654244858590539,0.7190457161735085,59,0.12466432983817616,0.8501953125,
0.757465218339125,0.7218909847461964,60,0.12032794860332605,0.84736328125,0.63076171875
0.7564662827555176,0.7219629156619997,61,0.11596467767497647,0.8322265625,
0.7502093892877973,0.7232496803983703,62,0.11158217171298523,0.8416015625,
0.7472439103419214,0.723457480787926,63,0.1071881191219951,0.8587890625,
0.7404807385276345,0.7258911445317671,64,0.10279022856335986,0.81533203125,
0.7372118707203195,0.7278532608390769,65,0.09839621543153261,0.83828125,
0.7248858004579763,0.731269980787926,66,0.09401378831864224,0.853125,
0.7206821818943219,0.7341552109974424,67,0.08965063549100347,0.8470703125,
0.715097131098018,0.7359574809098792,68,0.08531441140128533,0.86591796875,
0.7037797693706229,0.7390425191510974,69,0.08101272325999997,0.86181640625,
0.6971047815611905,0.7426750319997978,70,0.07675311768987074,0.84560546875,
0.6938243826179553,0.743358375928591,71,0.07254306748649127,0.86240234375,
0.6779349192481516,0.7479939258007138,72,0.068389958508503,0.86171875,
0.6725432892589618,0.7503077046340688,73,0.0643010767202892,0.83603515625,
0.6607433641353226,0.7525335678359126,74,0.06028359540991781,0.860546875,
0.6469435752810114,0.7592431265679772,75,0.056344562604756517,0.87392578125,
0.6404744605426593,0.7610334080198536,76,0.052490888706837914,0.8759765625,
0.6218188637510285,0.7673153772073633,77,0.048729334369666186,0.87158203125,
0.610310517003774,0.7702006074168798,78,0.04506649863773337,0.87763671875,
0.5934096403286585,0.777593510230179,79,0.04150880736955337,0.87236328125,
0.5796670300881271,0.7840513108331529,80,0.03806250196452207,0.8787109375,
0.5607110662076175,0.7901094949153988,81,0.0347336284133824,0.87275390625,
0.5476928818256349,0.7911964514676262,82,0.03152802669150188,0.8775390625,
0.5244583747423518,0.8026814258007138,83,0.02845132051357146,0.88505859375,
0.5027976677088482,0.8093110614115625,84,0.025508907467699023,0.89560546875,
0.4796025691282414,0.817267423243169,85,0.022705949546205743,0.898046875,
0.4536409150532749,0.8269860933503836,86,0.02004736408973734,0.89375,
0.42829449299503775,0.8346507352636293,87,0.01753781516057789,0.89716796875,
0.400810466436169,0.8465353261174449,88,0.01518170536029967,0.90400390625,
0.3686147910326033,0.8575127877847618,89,0.01298316810610378,0.90224609375,
