train_loss,train_adversarial_acc,train_wrong_label_acc,train_clean_acc,epoch,lr,test_clean_acc,test_adversarial_acc
3.264170538129099,0.33562180308429784,0.33584159208685543,0.45198609335038364,1,0.00839999999999999,0.57900390625,
2.564967064296498,0.4397458440202581,0.4415161445012788,0.6201526534831737,2,0.009195000545041132,0.66611328125,
2.2161288938254042,0.495851982127675,0.4998401534526854,0.6967750959993934,3,0.011567461984398342,0.72119140625,
2.004142397200055,0.5355458759590793,0.5424192774936062,0.7410605818109439,4,0.015479961537568088,0.73017578125,
1.867221266412369,0.5538602940871588,0.5631913362866472,0.7708080243271636,5,0.020870784139525728,0.76181640625,
1.7430948817821414,0.5748481457800512,0.5868046675496699,0.7889785806236365,6,0.027654895923073297,0.79873046875,
1.6614536312230104,0.5902533567774936,0.6041640026490097,0.8053508632628205,7,0.035725285527783424,0.78798828125,
1.582989326523393,0.6010949488186166,0.6183224105469102,0.8200847186395884,8,0.044954652077972806,0.79912109375,
1.5283241854299365,0.6131793478565752,0.6309702686031761,0.829000159907524,9,0.055197413203844053,0.79326171875,
1.4844691963756786,0.6169157609000535,0.6384470907928389,0.8366208440812347,10,0.06629200143163153,0.79755859375,
1.443725338067545,0.622166720040314,0.644781010230179,0.8424832160820437,11,0.07806341271990463,0.7947265625,
1.4268287148926875,0.6281849424857313,0.6491368286445013,0.8462076406649617,12,0.09032596694187611,0.80126953125,
1.413682540206958,0.6293358375959079,0.6524016944038898,0.846855019212074,13,0.10288623677036207,0.80869140625,
1.409235836294911,0.6296874999695117,0.6542519181585678,0.8477301791195979,14,0.1155460987656898,0.837109375,
1.3996488897087018,0.6324968031605186,0.6563019500973889,0.8503077046950455,15,0.12810585853923956,0.80927734375,
1.373521265471378,0.6368086636828645,0.6603940217696187,0.8540201406649617,16,0.1403674006968535,0.83671875,
1.3620969008301835,0.6378956202350919,0.6645740089209183,0.8553628517538691,17,0.15213731387546917,0.79501953125,
1.3601129869061053,0.6365489130434783,0.663511029442253,0.8569892902508416,18,0.1632299415792118,0.8189453125,
1.350061793156597,0.6390025576057337,0.6655570652783679,0.8597506394471659,19,0.17347031069160493,0.80712890625,
1.341443621898856,0.6384470907928389,0.6670915920411229,0.85901934152369,20,0.1826968914700737,0.816015625,
1.330607564705412,0.6420915921020995,0.6706681585372867,0.8600943094629157,21,0.1907641454870834,0.8248046875,
1.3286518559736364,0.6442734974119669,0.6709119246134063,0.8618406330228157,22,0.19754482132714773,0.84150390625,
1.3117912102233418,0.6407568733710463,0.6705442775240944,0.8640744885825136,23,0.20293196182779458,0.77421875,
1.3085762254722284,0.6458839514981145,0.6731857416574912,0.8662603899950871,24,0.20684059120263043,0.81943359375,
1.3085081217538974,0.6474424553344317,0.6756273977591863,0.865389226342711,25,0.2092090554341284,0.8125,
1.2971513088401931,0.6475103899950871,0.6767263427719741,0.8675271739130435,26,0.20999999939746639,0.7861328125,
1.27770027083814,0.6483455882657825,0.6771819053403557,0.8694133632018438,27,0.20990742588328895,0.82998046875,
1.2790119335474566,0.650379635641337,0.6810741688284423,0.8693773976677214,28,0.20963080983315208,0.80869140625,
1.2728347162456464,0.6501078963889491,0.6804827366338666,0.8700407609305418,29,0.20917063652560253,0.81044921875,
1.2591200085247265,0.6494964833759591,0.6826966112227086,0.8714234335038363,30,0.20852771326098962,0.77646484375,0.46416015625
