train_loss,train_adversarial_acc,epoch,lr,test_clean_acc,test_adversarial_acc
1.520870982076201,0.43700447579478974,1,0.00839999999999999,0.56494140625,
1.1278634368611113,0.5909726662404092,2,0.009195000545041132,0.67880859375,
0.9630676832650323,0.6545236572585142,3,0.011567461984398342,0.73388671875,
0.8714319427909754,0.6886069373706417,4,0.015479961537568088,0.62099609375,
0.8113732141302065,0.7095548274267055,5,0.020870784139525728,0.73798828125,
0.7628616911675924,0.728360773657289,6,0.027654895923073297,0.76455078125,
0.7284714353968725,0.7403972187005651,7,0.035725285527783424,0.78232421875,
0.6980345732415728,0.7505115089209183,8,0.044954652077972806,0.8044921875,
0.6676261771822829,0.7631953325113068,9,0.055197413203844053,0.80458984375,
0.6507158306858424,0.7691336316830667,10,0.06629200143163153,0.8134765625,
0.6297218757669639,0.7773177750275263,11,0.07806341271990463,0.815625,
0.627312378429086,0.7790241367981562,12,0.09032596694187611,0.756640625,
0.6200810807287845,0.7808144182500327,13,0.10288623677036207,0.8234375,
0.6149721502343102,0.783683663743841,14,0.1155460987656898,0.713671875,
0.6164686467184131,0.7805426789976447,15,0.12810585853923956,0.80009765625,
0.609187166175574,0.7854539642248617,16,0.1403674006968535,0.82255859375,
0.6023591504529919,0.7871603261479332,17,0.15213731387546917,0.8267578125,
0.6019301428209485,0.7877237851662404,18,0.1632299415792118,0.79677734375,
0.5954280311951552,0.7892303389051686,19,0.17347031069160493,0.80400390625,
0.5956589784616094,0.790241368286445,20,0.1826968914700737,0.827734375,
0.5903567998000728,0.7913283248386724,21,0.1907641454870834,0.79326171875,
0.5891045685619345,0.7911884591097722,22,0.19754482132714773,0.813671875,
0.5821685686593165,0.7948249680611789,23,0.20293196182779458,0.823828125,
0.5813408255424646,0.7944533248691608,24,0.20684059120263043,0.72451171875,
0.5774416864832954,0.7954323849714625,25,0.2092090554341284,0.78779296875,
0.5751417048294526,0.7983216112836853,26,0.20999999939746639,0.8251953125,
0.5709003453974224,0.7982376919073217,27,0.20990742588328895,0.82724609375,
0.5714768631683896,0.7999080882962707,28,0.20963080983315208,0.84736328125,
0.5660229950304836,0.8003117007672634,29,0.20917063652560253,0.8126953125,
0.56344885723975,0.8043638108026646,30,0.20852771326098962,0.84931640625,0.74931640625
0.5615672803748294,0.8038922635185749,31,0.2077031679451863,0.84658203125,
0.5556848315174318,0.8048873081841432,32,0.20669844711085889,0.75478515625,
0.5574706773776228,0.8049832161735085,33,0.2055153133797572,0.77041015625,
0.5572938719368956,0.8035605818109439,34,0.20415584237047713,0.8400390625,
0.5487742664868874,0.8070492328280379,35,0.20262241905712033,0.8435546875,
0.5522530188645853,0.8053588554682329,36,0.20091773358523915,0.8248046875,
0.5483334394519591,0.8060661764705882,37,0.19904477655240732,0.840234375,
